,id_x,hotel_id,overall_rating,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,sleep_quality_rating,pic_num,tourism,mobile,review_date,helpful_count,owner_replied,id_y,hotel_name,city
1403,55462724,206760,2.0,1.0,2.0,4.0,2.0,1.0,2.0,0,solo,N,08/02/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1404,56983685,206760,5.0,4.0,4.0,4.0,5.0,5.0,4.0,0,business,N,24/02/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1405,57234627,206760,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3,couple,N,27/02/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1406,58451994,206760,4.0,4.0,4.0,5.0,4.0,3.0,5.0,1,business,N,13/03/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1407,60532294,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,06/04/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1408,61877311,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,19/04/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1409,63953820,206760,4.0,3.0,5.0,3.0,5.0,5.0,4.0,0,couple,N,12/05/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1410,64262571,206760,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0,couple,N,16/05/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1412,64716146,206760,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,friends,N,19/05/2010,2,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1413,65036408,206760,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3,friends,N,23/05/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1414,65238867,206760,4.0,5.0,4.0,5.0,5.0,4.0,5.0,0,friends,N,24/05/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1415,66143622,206760,4.0,3.0,3.0,5.0,4.0,4.0,2.0,0,business,N,02/06/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1417,66690763,206760,4.0,3.0,3.0,4.0,4.0,3.0,4.0,0,solo,N,06/06/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1419,67353709,206760,4.0,3.0,3.0,2.0,5.0,4.0,3.0,0,business,N,13/06/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1420,67540055,206760,4.0,4.0,4.0,3.0,4.0,3.0,4.0,0,business,N,14/06/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1421,67558893,206760,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2,family,N,15/06/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1422,68289050,206760,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,couple,N,22/06/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1423,68431749,206760,5.0,5.0,5.0,4.0,5.0,4.0,4.0,0,couple,N,23/06/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1424,69219208,206760,3.0,3.0,5.0,4.0,5.0,3.0,5.0,0,business,N,30/06/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1425,69403748,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,01/07/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1426,69780154,206760,5.0,4.0,4.0,5.0,5.0,4.0,4.0,0,couple,N,05/07/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1427,70266314,206760,5.0,4.0,5.0,4.0,5.0,5.0,4.0,0,couple,N,09/07/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1428,70812025,206760,4.0,4.0,5.0,3.0,3.0,4.0,5.0,0,solo,N,13/07/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1429,70993771,206760,5.0,5.0,5.0,4.0,5.0,4.0,5.0,1,couple,N,15/07/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1430,71350081,206760,2.0,2.0,2.0,4.0,1.0,3.0,1.0,0,business,N,18/07/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1431,71351617,206760,4.0,3.0,4.0,5.0,4.0,5.0,5.0,0,solo,N,18/07/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1432,71594671,206760,4.0,5.0,4.0,4.0,4.0,5.0,4.0,0,couple,N,20/07/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1433,71826795,206760,3.0,2.0,3.0,4.0,4.0,3.0,4.0,0,business,N,21/07/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1434,72946204,206760,4.0,5.0,4.0,5.0,3.0,3.0,4.0,0,couple,N,29/07/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1435,73387223,206760,4.0,5.0,4.0,5.0,4.0,3.0,4.0,0,couple,N,02/08/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1436,73645578,206760,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0,business,N,03/08/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1437,73967236,206760,3.0,3.0,3.0,5.0,3.0,3.0,4.0,0,business,N,05/08/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1438,74401052,206760,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3,friends,N,09/08/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1439,74704324,206760,4.0,5.0,4.0,5.0,5.0,4.0,5.0,0,couple,N,10/08/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1440,74752906,206760,4.0,4.0,3.0,5.0,5.0,1.0,5.0,0,couple,N,11/08/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1443,77066831,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,27/08/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1444,77292526,206760,5.0,4.0,5.0,4.0,4.0,4.0,5.0,0,couple,N,28/08/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1445,77463949,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,30/08/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1446,77591534,206760,5.0,5.0,4.0,5.0,4.0,5.0,5.0,0,couple,N,30/08/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1448,78749444,206760,3.0,4.0,2.0,3.0,3.0,3.0,3.0,0,couple,N,08/09/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1449,78771827,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,business,N,08/09/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1450,78815464,206760,4.0,5.0,5.0,5.0,5.0,4.0,5.0,0,couple,N,08/09/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1451,79612881,206760,5.0,4.0,4.0,4.0,5.0,5.0,4.0,0,couple,N,15/09/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1452,79673805,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,couple,N,15/09/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1453,80774565,206760,5.0,4.0,5.0,4.0,4.0,4.0,4.0,0,couple,N,23/09/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1454,81700529,206760,4.0,4.0,4.0,3.0,5.0,5.0,3.0,0,business,N,01/10/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1455,81945330,206760,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3,couple,N,03/10/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1457,84331775,206760,4.0,5.0,5.0,5.0,4.0,4.0,4.0,0,couple,N,21/10/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1458,86155446,206760,4.0,3.0,4.0,3.0,4.0,5.0,5.0,0,business,N,06/11/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1460,86640926,206760,5.0,4.0,5.0,4.0,5.0,5.0,5.0,0,family,N,10/11/2010,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1461,87657847,206760,4.0,3.0,3.0,3.0,4.0,4.0,4.0,0,business,N,20/11/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1464,88780083,206760,4.0,5.0,4.0,4.0,5.0,5.0,5.0,0,solo,N,01/12/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1465,89322248,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,08/12/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1466,89576618,206760,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0,friends,N,11/12/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1468,89765941,206760,4.0,5.0,4.0,5.0,5.0,5.0,5.0,0,friends,N,13/12/2010,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1469,91698967,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,04/01/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1470,92590222,206760,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,couple,N,11/01/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1471,95166416,206760,4.0,5.0,4.0,4.0,4.0,4.0,3.0,0,couple,N,01/02/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1472,95369511,206760,2.0,2.0,3.0,4.0,3.0,1.0,3.0,0,business,N,03/02/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1473,95401463,206760,5.0,3.0,5.0,5.0,5.0,3.0,5.0,0,couple,N,03/02/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1474,96109301,206760,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,business,N,10/02/2011,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1475,96191064,206760,5.0,5.0,4.0,4.0,5.0,5.0,5.0,0,solo,N,10/02/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1476,96423305,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,13/02/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1478,98316891,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,27/02/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1480,98837114,206760,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0,couple,N,03/03/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1482,102563320,206760,4.0,5.0,4.0,5.0,5.0,5.0,5.0,0,business,N,02/04/2011,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1483,102606498,206760,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0,business,N,03/04/2011,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1484,103642856,206760,4.0,5.0,5.0,4.0,4.0,5.0,5.0,0,couple,N,11/04/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1485,105663694,206760,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1,solo,N,26/04/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1486,106057931,206760,4.0,3.0,4.0,5.0,4.0,3.0,4.0,0,friends,N,29/04/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1487,106309369,206760,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0,solo,N,01/05/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1488,106777361,206760,5.0,5.0,4.0,4.0,5.0,5.0,5.0,0,couple,N,04/05/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1489,110404584,206760,4.0,5.0,4.0,5.0,4.0,4.0,3.0,0,business,N,29/05/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1536,118352739,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,20/09/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1537,118433108,206760,4.0,3.0,3.0,5.0,3.0,4.0,3.0,0,couple,N,21/09/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1538,118444949,206760,3.0,3.0,3.0,5.0,4.0,3.0,4.0,0,business,N,22/09/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1539,118608985,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,friends,N,26/09/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1540,118720768,206760,4.0,4.0,3.0,5.0,3.0,4.0,3.0,0,couple,N,28/09/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1541,118846340,206760,3.0,3.0,3.0,4.0,2.0,3.0,4.0,6,couple,N,02/10/2011,0,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1542,118996772,206760,3.0,3.0,3.0,4.0,4.0,4.0,3.0,0,business,N,06/10/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1544,119223414,206760,4.0,4.0,4.0,3.0,4.0,3.0,4.0,0,couple,N,12/10/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1545,119249052,206760,5.0,5.0,5.0,4.0,5.0,4.0,5.0,0,business,N,12/10/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1546,119297192,206760,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,business,N,14/10/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1549,119430194,206760,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0,couple,N,18/10/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1550,119543579,206760,3.0,3.0,3.0,4.0,4.0,3.0,4.0,1,couple,N,21/10/2011,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1551,119632714,206760,3.0,2.0,2.0,5.0,4.0,3.0,4.0,0,friends,N,23/10/2011,4,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1552,119741323,206760,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0,solo,N,26/10/2011,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1553,119763500,206760,3.0,3.0,3.0,2.0,4.0,3.0,3.0,0,couple,N,26/10/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1555,119897313,206760,3.0,4.0,4.0,2.0,5.0,4.0,5.0,0,friends,N,30/10/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1556,119972229,206760,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0,business,N,31/10/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1557,120209121,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,friends,N,05/11/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1559,120519918,206760,4.0,4.0,4.0,5.0,3.0,4.0,5.0,0,friends,N,12/11/2011,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1560,121195103,206760,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0,business,N,29/11/2011,2,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1561,121214871,206760,4.0,4.0,4.0,5.0,3.0,4.0,4.0,0,solo,N,29/11/2011,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1562,121244556,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,30/11/2011,2,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1563,121653645,206760,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0,business,N,12/12/2011,2,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1564,121720203,206760,3.0,3.0,4.0,4.0,2.0,5.0,4.0,0,solo,N,13/12/2011,3,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1565,121885591,206760,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,solo,N,19/12/2011,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1566,121913341,206760,4.0,4.0,4.0,5.0,5.0,3.0,5.0,0,couple,N,20/12/2011,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1567,122108698,206760,3.0,4.0,3.0,5.0,1.0,3.0,5.0,0,business,N,26/12/2011,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1568,122654351,206760,4.0,4.0,4.0,3.0,4.0,4.0,5.0,0,family,N,06/01/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1569,122745901,206760,3.0,4.0,3.0,3.0,3.0,3.0,4.0,0,couple,N,07/01/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1570,122756400,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,solo,N,08/01/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1571,122896639,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,family,N,10/01/2012,0,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1572,122911936,206760,5.0,5.0,4.0,5.0,5.0,5.0,4.0,0,couple,N,11/01/2012,1,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1573,123006470,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,12/01/2012,1,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1574,123124669,206760,4.0,5.0,5.0,5.0,4.0,4.0,4.0,0,couple,N,15/01/2012,0,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1575,123190731,206760,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,solo,N,16/01/2012,0,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1577,123487067,206760,5.0,3.0,4.0,5.0,4.0,3.0,4.0,0,friends,N,23/01/2012,1,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1579,123602137,206760,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3,couple,N,25/01/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1580,123630633,206760,4.0,4.0,4.0,3.0,5.0,4.0,4.0,0,solo,N,25/01/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1582,124008857,206760,5.0,3.0,4.0,5.0,3.0,4.0,5.0,0,business,N,02/02/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1584,124263151,206760,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4,family,N,07/02/2012,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1586,124527488,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,13/02/2012,1,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1587,124574717,206760,4.0,3.0,4.0,4.0,4.0,4.0,4.0,0,business,N,14/02/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1588,124663433,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,business,N,16/02/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1590,125139210,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,couple,N,24/02/2012,0,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1591,126185051,206760,4.0,4.0,4.0,5.0,4.0,5.0,4.0,0,couple,N,16/03/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1592,126236842,206760,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0,couple,N,17/03/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1593,126390830,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,solo,N,20/03/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1594,126442649,206760,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,couple,N,21/03/2012,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1595,126750168,206760,4.0,4.0,5.0,5.0,4.0,2.0,5.0,0,friends,N,27/03/2012,0,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1596,126903510,206760,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,business,N,29/03/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1597,127287745,206760,3.0,3.0,4.0,4.0,5.0,3.0,5.0,0,business,N,05/04/2012,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1598,128753046,206760,2.0,2.0,3.0,5.0,2.0,2.0,5.0,0,business,N,27/04/2012,3,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1599,128975174,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,28/04/2012,1,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1600,129172141,206760,5.0,4.0,4.0,4.0,5.0,5.0,5.0,0,business,N,01/05/2012,2,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1601,129352614,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,couple,N,04/05/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1602,129359887,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,family,N,04/05/2012,1,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1603,129686586,206760,4.0,5.0,4.0,4.0,4.0,5.0,5.0,2,couple,N,10/05/2012,4,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1604,130234801,206760,3.0,3.0,2.0,4.0,3.0,3.0,3.0,0,couple,N,19/05/2012,2,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1605,130543497,206760,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,24/05/2012,2,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1606,130624415,206760,4.0,3.0,4.0,4.0,4.0,4.0,4.0,0,business,N,26/05/2012,2,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1607,130745376,206760,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0,business,N,28/05/2012,1,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1608,130942666,206760,4.0,4.0,4.0,5.0,5.0,4.0,3.0,0,business,N,30/05/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1609,130959885,206760,3.0,3.0,3.0,5.0,3.0,4.0,4.0,0,business,N,30/05/2012,2,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1610,131059712,206760,5.0,5.0,4.0,5.0,4.0,5.0,4.0,0,solo,N,31/05/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1611,132006180,206760,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0,business,N,15/06/2012,1,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1613,132178485,206760,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,family,N,17/06/2012,1,Y,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1614,132459606,206760,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0,business,N,21/06/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1615,133509168,206760,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0,business,N,05/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1617,133774895,206760,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6,business,N,08/07/2012,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1618,133823360,206760,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0,business,N,09/07/2012,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1619,133923244,206760,4.0,5.0,4.0,5.0,4.0,3.0,5.0,0,business,N,09/07/2012,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1620,134004591,206760,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0,family,N,10/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1621,134077353,206760,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0,friends,N,11/07/2012,3,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1622,134243279,206760,5.0,5.0,4.0,5.0,4.0,5.0,5.0,0,couple,N,12/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1624,134385695,206760,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0,business,N,14/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1625,134520283,206760,3.0,4.0,4.0,4.0,3.0,3.0,4.0,0,business,N,16/07/2012,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1626,134722134,206760,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,friends,N,18/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1627,134796589,206760,4.0,3.0,4.0,5.0,4.0,4.0,4.0,0,solo,N,19/07/2012,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1628,135064343,206760,4.0,4.0,4.0,3.0,4.0,4.0,5.0,0,couple,N,22/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1629,135263240,206760,4.0,5.0,5.0,4.0,4.0,4.0,5.0,1,friends,N,24/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1630,135444336,206760,4.0,5.0,4.0,5.0,5.0,4.0,5.0,0,business,N,26/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1632,135471399,206760,4.0,3.0,4.0,4.0,4.0,4.0,4.0,0,family,N,26/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1633,135510609,206760,4.0,4.0,5.0,3.0,5.0,5.0,5.0,0,couple,N,26/07/2012,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1635,135686546,206760,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0,family,N,29/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1636,135690987,206760,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1,couple,N,29/07/2012,2,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1637,135754833,206760,4.0,5.0,5.0,4.0,4.0,4.0,5.0,0,solo,N,30/07/2012,0,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
1638,135770025,206760,4.0,4.0,5.0,5.0,5.0,4.0,5.0,0,friends,N,30/07/2012,1,N,206760,"Radisson Blu Royal Hotel, Helsinki",Helsinki
